"YEAR","Seas","Flt","Gender","Part","Ageerr","Lbin_lo","Lbin_hi","NUMTOWS","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
2000,1,10,0,0,1,19,19,114,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,10,0,0,1,19,19,114,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,10,0,0,1,19,19,114,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,10,0,0,1,20,20,114,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0
2000,1,10,0,0,1,20,20,114,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0
2001,1,10,0,0,1,20,20,114,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,10,0,0,1,20,20,114,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
1988,1,10,0,0,1,21,21,114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,10,0,0,1,21,21,114,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0
2000,1,10,0,0,1,21,21,114,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0
2001,1,10,0,0,1,21,21,114,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,10,0,0,1,21,21,114,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
1988,1,10,0,0,1,22,22,114,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,10,0,0,1,22,22,114,0,0,9,15,3,0,0,0,0,0,0,0,0,0,0
2000,1,10,0,0,1,22,22,114,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0
2001,1,10,0,0,1,22,22,114,0,1,29,2,0,0,0,0,0,0,0,0,0,0,0
2004,1,10,0,0,1,22,22,114,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0
1988,1,10,0,0,1,23,23,114,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,10,0,0,1,23,23,114,0,0,3,12,21,1,0,0,0,0,0,0,0,0,0
2000,1,10,0,0,1,23,23,114,0,0,3,18,4,1,0,0,0,0,0,0,0,0,0
2001,1,10,0,0,1,23,23,114,0,1,22,4,0,0,0,0,0,0,0,0,0,0,0
2004,1,10,0,0,1,23,23,114,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0
1988,1,10,0,0,1,24,24,114,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,10,0,0,1,24,24,114,0,0,1,5,42,1,0,0,0,0,0,0,0,0,0
2000,1,10,0,0,1,24,24,114,0,0,2,13,9,2,0,0,0,0,0,0,0,0,0
2001,1,10,0,0,1,24,24,114,0,0,4,12,5,3,0,0,0,0,0,0,0,0,0
2004,1,10,0,0,1,24,24,114,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0
1988,1,10,0,0,1,25,25,114,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
1999,1,10,0,0,1,25,25,114,0,0,0,3,29,7,3,0,0,0,0,0,0,0,0
2000,1,10,0,0,1,25,25,114,0,0,1,5,12,11,0,0,0,0,0,0,0,0,0
2001,1,10,0,0,1,25,25,114,0,0,0,2,11,10,4,0,0,0,0,0,0,0,0
2004,1,10,0,0,1,25,25,114,0,0,0,4,8,15,2,0,0,0,0,0,0,0,0
1988,1,10,0,0,1,26,26,114,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0
1999,1,10,0,0,1,26,26,114,0,0,0,1,9,15,4,0,0,0,0,0,0,0,0
2000,1,10,0,0,1,26,26,114,0,0,1,1,13,11,1,0,0,0,0,0,0,0,0
2001,1,10,0,0,1,26,26,114,0,0,0,1,5,12,16,1,0,0,0,0,0,0,0
2004,1,10,0,0,1,26,26,114,0,0,0,4,5,21,15,4,2,1,0,0,0,0,0
1988,1,10,0,0,1,27,27,114,0,0,0,20,16,1,0,0,0,0,0,0,0,0,0
1999,1,10,0,0,1,27,27,114,0,0,0,0,0,15,13,3,0,0,0,0,0,0,0
2000,1,10,0,0,1,27,27,114,0,0,0,0,2,7,6,0,0,0,0,0,0,0,0
2001,1,10,0,0,1,27,27,114,0,0,0,0,1,13,18,1,0,0,0,0,0,0,0
2004,1,10,0,0,1,27,27,114,0,0,0,0,1,16,10,4,3,0,0,0,0,0,0
1988,1,10,0,0,1,28,28,114,0,0,0,3,41,2,0,0,0,0,0,0,0,0,0
1999,1,10,0,0,1,28,28,114,0,0,0,0,0,5,6,5,1,0,0,0,0,0,0
2000,1,10,0,0,1,28,28,114,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0
2001,1,10,0,0,1,28,28,114,0,0,0,0,0,2,12,4,0,0,0,0,0,0,0
2004,1,10,0,0,1,28,28,114,0,0,0,0,0,4,8,8,5,1,2,1,0,0,0
1988,1,10,0,0,1,29,29,114,0,0,0,1,33,7,0,0,0,0,0,0,0,0,0
1999,1,10,0,0,1,29,29,114,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2000,1,10,0,0,1,29,29,114,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2001,1,10,0,0,1,29,29,114,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0
2004,1,10,0,0,1,29,29,114,0,0,0,0,0,2,0,5,4,2,0,0,0,0,0
1988,1,10,0,0,1,30,30,114,0,0,0,0,13,3,1,0,0,0,0,0,0,0,0
1999,1,10,0,0,1,30,30,114,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
2000,1,10,0,0,1,30,30,114,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2001,1,10,0,0,1,30,30,114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2004,1,10,0,0,1,30,30,114,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1988,1,10,0,0,1,31,31,114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2000,1,10,0,0,1,31,31,114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1988,1,10,0,0,1,32,32,114,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1988,1,10,0,0,1,33,33,114,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
1988,1,10,0,0,1,35,35,114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,1,10,0,0,1,5,5,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,10,0,0,1,6,6,115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,10,0,0,1,7,7,115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,10,0,0,1,13,13,115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,10,0,0,1,14,14,115,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,10,0,0,1,15,15,115,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,10,0,0,1,16,16,115,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,10,0,0,1,17,17,115,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,10,0,0,1,18,18,115,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,10,0,0,1,19,19,115,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,10,0,0,1,20,20,115,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0
2006,1,10,0,0,1,21,21,115,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0
2006,1,10,0,0,1,22,22,115,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
2006,1,10,0,0,1,23,23,115,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0
2006,1,10,0,0,1,24,24,115,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0
2006,1,10,0,0,1,25,25,115,0,0,0,4,31,4,0,0,0,0,0,0,0,0,0
2006,1,10,0,0,1,26,26,115,0,0,0,0,12,13,3,6,0,0,0,0,0,0,0
2006,1,10,0,0,1,27,27,115,0,0,0,0,1,7,7,12,0,1,0,0,0,0,0
2006,1,10,0,0,1,28,28,115,0,0,0,0,0,0,3,16,7,3,1,0,0,0,0
2006,1,10,0,0,1,29,29,115,0,0,0,0,0,0,1,5,9,8,0,2,0,0,0
2006,1,10,0,0,1,30,30,115,0,0,0,0,0,0,0,2,1,5,2,0,0,0,0
2006,1,10,0,0,1,31,31,115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1998,1,10,0,0,1,13,13,117,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1,10,0,0,1,14,14,117,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1998,1,10,0,0,1,15,15,117,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1998,1,10,0,0,1,16,16,117,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0
1998,1,10,0,0,1,17,17,117,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0
1998,1,10,0,0,1,18,18,117,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0
1998,1,10,0,0,1,19,19,117,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0
1998,1,10,0,0,1,20,20,117,0,0,20,6,0,0,0,0,0,0,0,0,0,0,0
1998,1,10,0,0,1,21,21,117,0,0,18,14,0,0,0,0,0,0,0,0,0,0,0
1998,1,10,0,0,1,22,22,117,0,0,10,31,3,0,0,0,0,0,0,0,0,0,0
1998,1,10,0,0,1,23,23,117,0,0,5,36,4,0,1,0,0,0,0,0,0,0,0
1998,1,10,0,0,1,24,24,117,0,0,3,29,3,2,0,0,0,0,0,0,0,0,0
1998,1,10,0,0,1,25,25,117,0,0,1,6,13,3,0,0,0,0,0,0,0,0,0
1998,1,10,0,0,1,26,26,117,0,0,0,0,6,7,5,1,0,0,0,0,0,0,0
1998,1,10,0,0,1,27,27,117,0,0,0,0,2,12,5,2,0,0,0,0,0,0,0
1998,1,10,0,0,1,28,28,117,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0
1998,1,10,0,0,1,29,29,117,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0
1998,1,10,0,0,1,30,30,117,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1998,1,10,0,0,1,31,31,117,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2008,1,10,0,0,1,4,4,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,10,0,0,1,5,5,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,10,0,0,1,6,6,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,10,0,0,1,17,17,121,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,10,0,0,1,18,18,121,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0
2008,1,10,0,0,1,19,19,121,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0
2008,1,10,0,0,1,20,20,121,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0
2008,1,10,0,0,1,21,21,121,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0
2008,1,10,0,0,1,22,22,121,0,0,12,16,0,0,0,0,0,0,0,0,0,0,0
2008,1,10,0,0,1,23,23,121,0,0,9,21,0,0,0,0,0,0,0,0,0,0,0
2008,1,10,0,0,1,24,24,121,0,0,1,7,10,2,0,0,0,0,0,0,0,0,0
2008,1,10,0,0,1,25,25,121,0,0,0,3,18,16,0,0,0,0,0,0,0,0,0
2008,1,10,0,0,1,26,26,121,0,0,0,0,5,26,15,2,0,0,0,0,0,0,0
2008,1,10,0,0,1,27,27,121,0,0,0,0,1,14,27,10,3,0,0,0,0,0,0
2008,1,10,0,0,1,28,28,121,0,0,0,0,0,4,14,12,7,2,0,0,0,0,0
2008,1,10,0,0,1,29,29,121,0,0,0,0,0,0,4,8,9,5,0,0,0,0,0
2008,1,10,0,0,1,30,30,121,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0
2008,1,10,0,0,1,31,31,121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1987,1,10,0,0,1,13,13,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,10,0,0,1,14,14,128,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,10,0,0,1,15,15,128,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1987,1,10,0,0,1,16,16,128,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,10,0,0,1,16,16,128,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,1,10,0,0,1,17,17,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,10,0,0,1,17,17,128,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0
1987,1,10,0,0,1,18,18,128,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,10,0,0,1,18,18,128,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0
1987,1,10,0,0,1,19,19,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,10,0,0,1,19,19,128,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,10,0,0,1,20,20,128,0,2,10,2,0,0,0,0,0,0,0,0,0,0,0
1987,1,10,0,0,1,21,21,128,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,10,0,0,1,21,21,128,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0
1987,1,10,0,0,1,22,22,128,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,10,0,0,1,22,22,128,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0
1987,1,10,0,0,1,23,23,128,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0
2007,1,10,0,0,1,23,23,128,0,0,1,14,3,0,0,0,0,0,0,0,0,0,0
1987,1,10,0,0,1,24,24,128,0,0,14,9,0,0,0,0,0,0,0,0,0,0,0
2007,1,10,0,0,1,24,24,128,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0
1987,1,10,0,0,1,25,25,128,0,0,5,13,1,0,0,0,0,0,0,0,0,0,0
2007,1,10,0,0,1,25,25,128,0,0,0,4,38,12,0,0,0,0,0,0,0,0,0
1987,1,10,0,0,1,26,26,128,0,0,2,36,1,0,0,0,0,0,0,0,0,0,0
2007,1,10,0,0,1,26,26,128,0,0,0,0,11,26,6,0,0,0,0,0,0,0,0
1987,1,10,0,0,1,27,27,128,0,0,0,63,1,0,0,0,0,0,0,0,0,0,0
2007,1,10,0,0,1,27,27,128,0,0,0,0,2,17,9,5,1,1,0,0,0,0,0
1987,1,10,0,0,1,28,28,128,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0
2007,1,10,0,0,1,28,28,128,0,0,0,0,0,2,6,11,4,1,0,0,0,0,0
1987,1,10,0,0,1,29,29,128,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
2007,1,10,0,0,1,29,29,128,0,0,0,0,0,0,2,6,6,1,1,0,0,0,0
1987,1,10,0,0,1,30,30,128,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
2007,1,10,0,0,1,30,30,128,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0
1987,1,10,0,0,1,31,31,128,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
1987,1,10,0,0,1,32,32,128,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1987,1,10,0,0,1,33,33,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987,1,10,0,0,1,35,35,128,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2016,1,10,0,0,1,15,15,136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,10,0,0,1,16,16,136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,10,0,0,1,17,17,136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,10,0,0,1,19,19,136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,10,0,0,1,20,20,136,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0
2016,1,10,0,0,1,21,21,136,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0
2016,1,10,0,0,1,22,22,136,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0
2016,1,10,0,0,1,23,23,136,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0
2016,1,10,0,0,1,24,24,136,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0
2016,1,10,0,0,1,25,25,136,0,0,0,3,58,1,2,3,1,0,0,0,0,0,0
2016,1,10,0,0,1,26,26,136,0,0,0,0,33,13,4,7,0,0,0,0,0,0,0
2016,1,10,0,0,1,27,27,136,0,0,0,0,20,2,12,13,1,0,0,0,0,0,0
2016,1,10,0,0,1,28,28,136,0,0,0,0,4,1,5,3,0,0,0,0,0,0,0
2016,1,10,0,0,1,29,29,136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,1,10,0,0,1,14,14,141,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,10,0,0,1,15,15,141,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,10,0,0,1,16,16,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,10,0,0,1,18,18,141,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,10,0,0,1,19,19,141,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,10,0,0,1,20,20,141,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0
2017,1,10,0,0,1,21,21,141,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0
2017,1,10,0,0,1,22,22,141,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0
2017,1,10,0,0,1,23,23,141,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0
2017,1,10,0,0,1,24,24,141,0,0,2,17,5,1,0,0,0,0,0,0,0,0,0
2017,1,10,0,0,1,25,25,141,0,0,2,7,23,33,5,0,0,0,0,0,0,0,0
2017,1,10,0,0,1,26,26,141,0,0,0,1,17,56,7,6,2,0,0,0,0,0,0
2017,1,10,0,0,1,27,27,141,0,0,0,0,8,50,15,6,5,0,0,0,0,0,0
2017,1,10,0,0,1,28,28,141,0,0,0,0,0,19,8,20,3,1,0,0,0,0,0
2017,1,10,0,0,1,29,29,141,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0
2014,1,10,0,0,1,13,13,250,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,10,0,0,1,14,14,250,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,10,0,0,1,15,15,250,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,10,0,0,1,16,16,250,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,10,0,0,1,17,17,250,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,10,0,0,1,18,18,250,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,10,0,0,1,19,19,250,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,10,0,0,1,20,20,250,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0
2014,1,10,0,0,1,21,21,250,0,0,40,2,0,0,0,0,0,0,0,0,0,0,0
2014,1,10,0,0,1,22,22,250,0,0,36,7,0,0,0,0,0,0,0,0,0,0,0
2014,1,10,0,0,1,23,23,250,0,0,34,7,3,3,0,0,0,0,0,0,0,0,0
2014,1,10,0,0,1,24,24,250,0,0,14,8,13,10,0,0,0,0,0,0,0,0,0
2014,1,10,0,0,1,25,25,250,0,0,0,8,32,62,6,0,0,0,0,0,0,0,0
2014,1,10,0,0,1,26,26,250,0,0,0,0,9,47,5,2,0,0,0,0,0,0,0
2014,1,10,0,0,1,27,27,250,0,0,0,0,1,24,7,0,1,0,0,0,0,0,0
2014,1,10,0,0,1,28,28,250,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
2012,1,10,0,0,1,4,4,266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,1,10,0,0,1,5,5,266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,1,10,0,0,1,6,6,266,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,1,10,0,0,1,7,7,266,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,1,10,0,0,1,8,8,266,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,1,10,0,0,1,9,9,266,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,1,10,0,0,1,19,19,266,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,1,10,0,0,1,20,20,266,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0
2012,1,10,0,0,1,21,21,266,0,0,1,53,1,0,0,0,0,0,0,0,0,0,0
2012,1,10,0,0,1,22,22,266,0,0,3,58,4,0,0,0,0,0,0,0,0,0,0
2012,1,10,0,0,1,23,23,266,0,0,2,61,9,0,0,0,0,0,0,0,0,0,0
2012,1,10,0,0,1,24,24,266,0,0,0,39,26,0,0,0,0,0,0,0,0,0,0
2012,1,10,0,0,1,25,25,266,0,0,0,4,27,7,1,0,0,0,0,0,0,0,0
2012,1,10,0,0,1,26,26,266,0,0,0,0,8,17,3,0,0,0,0,0,0,0,0
2012,1,10,0,0,1,27,27,266,0,0,0,0,2,14,18,1,0,0,0,0,0,0,0
2012,1,10,0,0,1,28,28,266,0,0,0,0,0,6,9,4,1,0,0,0,0,0,0
2012,1,10,0,0,1,29,29,266,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2011,1,10,0,0,1,13,13,272,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,10,0,0,1,14,14,272,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,10,0,0,1,15,15,272,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,10,0,0,1,16,16,272,0,14,19,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,10,0,0,1,17,17,272,0,1,47,1,0,0,0,0,0,0,0,0,0,0,0
2011,1,10,0,0,1,18,18,272,0,1,61,1,0,0,0,0,0,0,0,0,0,0,0
2011,1,10,0,0,1,19,19,272,0,0,62,3,0,0,0,0,0,0,0,0,0,0,0
2011,1,10,0,0,1,20,20,272,0,0,55,14,0,0,0,0,0,0,0,0,0,0,0
2011,1,10,0,0,1,21,21,272,0,0,36,23,0,0,0,0,0,0,0,0,0,0,0
2011,1,10,0,0,1,22,22,272,0,0,10,47,1,0,0,0,0,0,0,0,0,0,0
2011,1,10,0,0,1,23,23,272,0,0,1,33,7,0,0,0,0,0,0,0,0,0,0
2011,1,10,0,0,1,24,24,272,0,0,1,14,10,0,0,0,0,0,0,0,0,0,0
2011,1,10,0,0,1,25,25,272,0,0,0,4,16,17,1,0,0,0,0,0,0,0,0
2011,1,10,0,0,1,26,26,272,0,0,0,0,9,44,3,0,0,0,0,0,0,0,0
2011,1,10,0,0,1,27,27,272,0,0,0,0,1,18,8,4,1,0,0,0,0,0,0
2011,1,10,0,0,1,28,28,272,0,0,0,0,0,3,6,9,2,0,0,0,0,0,0
2011,1,10,0,0,1,29,29,272,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0
2010,1,10,0,0,1,11,11,278,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,1,10,0,0,1,12,12,278,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,1,10,0,0,1,13,13,278,0,49,6,0,0,0,0,0,0,0,0,0,0,0,0
2010,1,10,0,0,1,14,14,278,0,52,6,0,0,0,0,0,0,0,0,0,0,0,0
2010,1,10,0,0,1,15,15,278,0,54,4,0,0,0,0,0,0,0,0,0,0,0,0
2010,1,10,0,0,1,16,16,278,0,43,2,0,0,0,0,0,0,0,0,0,0,0,0
2010,1,10,0,0,1,17,17,278,0,25,14,0,0,0,0,0,0,0,0,0,0,0,0
2010,1,10,0,0,1,18,18,278,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0
2010,1,10,0,0,1,19,19,278,0,1,48,2,0,0,0,0,0,0,0,0,0,0,0
2010,1,10,0,0,1,20,20,278,0,1,52,4,0,0,0,0,0,0,0,0,0,0,0
2010,1,10,0,0,1,21,21,278,0,0,28,7,0,0,0,0,0,0,0,0,0,0,0
2010,1,10,0,0,1,22,22,278,0,0,13,14,2,0,0,0,0,0,0,0,0,0,0
2010,1,10,0,0,1,23,23,278,0,0,2,20,7,0,0,0,0,0,0,0,0,0,0
2010,1,10,0,0,1,24,24,278,0,0,0,12,17,0,0,0,0,0,0,0,0,0,0
2010,1,10,0,0,1,25,25,278,0,0,0,1,57,1,0,0,0,0,0,0,0,0,0
2010,1,10,0,0,1,26,26,278,0,0,0,0,28,18,6,0,0,0,0,0,0,0,0
2010,1,10,0,0,1,27,27,278,0,0,0,0,12,18,13,7,1,0,0,0,0,0,0
2010,1,10,0,0,1,28,28,278,0,0,0,0,0,1,7,17,3,0,0,0,0,0,0
2010,1,10,0,0,1,29,29,278,0,0,0,0,0,0,6,9,7,0,0,0,0,0,0
2010,1,10,0,0,1,30,30,278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,1,10,0,0,1,14,14,280,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,10,0,0,1,15,15,280,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,10,0,0,1,16,16,280,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,10,0,0,1,17,17,280,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,10,0,0,1,18,18,280,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,10,0,0,1,19,19,280,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,10,0,0,1,20,20,280,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,10,0,0,1,21,21,280,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0
2015,1,10,0,0,1,22,22,280,0,0,5,19,1,0,0,0,0,0,0,0,0,0,0
2015,1,10,0,0,1,23,23,280,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
2015,1,10,0,0,1,24,24,280,0,0,1,21,5,3,0,0,0,0,0,0,0,0,0
2015,1,10,0,0,1,25,25,280,0,0,0,26,13,14,19,2,0,0,0,0,0,0,0
2015,1,10,0,0,1,26,26,280,0,0,0,1,4,16,31,4,0,0,0,0,0,0,0
2015,1,10,0,0,1,27,27,280,0,0,0,0,0,10,18,1,1,0,0,0,0,0,0
2015,1,10,0,0,1,28,28,280,0,0,0,0,0,2,5,2,1,0,0,0,0,0,0
2015,1,10,0,0,1,30,30,280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009,1,10,0,0,1,14,14,284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1,10,0,0,1,15,15,284,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1,10,0,0,1,16,16,284,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1,10,0,0,1,17,17,284,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0
2009,1,10,0,0,1,18,18,284,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0
2009,1,10,0,0,1,19,19,284,0,1,23,1,0,0,0,0,0,0,0,0,0,0,0
2009,1,10,0,0,1,20,20,284,0,0,26,6,0,0,0,0,0,0,0,0,0,0,0
2009,1,10,0,0,1,21,21,284,0,0,26,4,0,0,0,0,0,0,0,0,0,0,0
2009,1,10,0,0,1,22,22,284,0,0,6,26,2,0,0,0,0,0,0,0,0,0,0
2009,1,10,0,0,1,23,23,284,0,0,1,40,3,0,0,0,0,0,0,0,0,0,0
2009,1,10,0,0,1,24,24,284,0,0,0,48,8,0,0,0,0,0,0,0,0,0,0
